0.14287	262.40348
0.14206	262.59607
0.13819	262.78889
0.13555	262.98195
0.1388	263.17525
0.14924	263.36879
0.14822	263.56257
0.13905	263.75659
0.14969	263.95086
0.141	264.14536
0.14297	264.3401
0.13581	264.53509
0.14112	264.73031
0.13851	264.92578
0.13997	265.1215
0.14424	265.31745
0.14098	265.51365
0.13824	265.7101
0.13797	265.90679
0.13003	266.10373
0.13384	266.30091
0.14146	266.49833
0.14138	266.69601
0.14291	266.89393
0.14644	267.0921
0.13745	267.29052
0.13592	267.48918
0.13587	267.6881
0.13875	267.88726
0.13837	268.08667
0.143	268.28634
0.14473	268.48625
0.14734	268.68642
0.13905	268.88684
0.13927	269.08751
0.14126	269.28843
0.13267	269.4896
0.1313	269.69103
0.1344	269.89271
0.1387	270.09465
0.13975	270.29684
0.13472	270.49929
0.13613	270.70199
0.13925	270.90495
0.13913	271.10817
0.13393	271.31164
0.1376	271.51537
0.13952	271.71936
0.13144	271.92361
0.13461	272.12811
0.13619	272.33288
0.13559	272.53791
0.13674	272.74319
0.13819	272.94874
0.14216	273.15455
0.13704	273.36062
0.13344	273.56695
0.13812	273.77355
0.14121	273.98041
0.1351	274.18753
0.13941	274.39492
0.13538	274.60257
0.13073	274.81049
0.13339	275.01868
0.13374	275.22713
0.13489	275.43584
0.1369	275.64483
0.13687	275.85408
0.12922	276.0636
0.13315	276.27339
0.13601	276.48345
0.14164	276.69378
0.13867	276.90437
0.13243	277.11524
0.12935	277.32638
0.12915	277.5378
0.12532	277.74948
0.12877	277.96144
0.12463	278.17367
0.13462	278.38617
0.13937	278.59895
0.14179	278.81201
0.12983	279.02534
0.12749	279.23894
0.13235	279.45282
0.13004	279.66698
0.1376	279.88142
0.14168	280.09613
0.13894	280.31112
0.14019	280.52639
0.136	280.74194
0.12928	280.95777
0.12854	281.17388
0.13209	281.39028
0.1379	281.60695
0.13895	281.82391
0.13609	282.04114
0.13838	282.25867
0.13117	282.47647
0.13226	282.69456
0.1336	282.91294
0.14492	283.1316
0.14861	283.35054
0.15471	283.56977
0.15412	283.78929
0.16286	284.0091
0.16886	284.22919
0.1845	284.44958
0.21425	284.67025
0.30558	284.89121
0.39437	285.11246
0.39895	285.33401
0.34024	285.55584
0.30245	285.77797
0.28709	286.00039
0.28857	286.2231
0.27397	286.4461
0.26128	286.6694
0.26083	286.893
0.26594	287.11689
0.26056	287.34107
0.2438	287.56555
0.2321	287.79033
0.23411	288.01541
0.23635	288.24078
0.25195	288.46645
0.26759	288.69243
0.27514	288.9187
0.2655	289.14527
0.26501	289.37214
0.25554	289.59932
0.25919	289.82679
0.26277	290.05457
0.28282	290.28266
0.27471	290.51104
0.27469	290.73973
0.28631	290.96873
0.27785	291.19803
0.28422	291.42764
0.29904	291.65755
0.31196	291.88778
0.30246	292.11831
0.30622	292.34915
0.33452	292.58029
0.33324	292.81175
0.34579	293.04352
0.33744	293.2756
0.351	293.50799
0.34751	293.74069
0.35115	293.97371
0.3764	294.20704
0.36929	294.44068
0.34305	294.67464
0.33768	294.90891
0.34844	295.1435
0.34307	295.3784
0.34213	295.61362
0.33669	295.84916
0.34275	296.08502
0.33135	296.3212
0.33368	296.5577
0.3363	296.79451
0.34251	297.03165
0.33527	297.26911
0.33317	297.50689
0.34726	297.745
0.34078	297.98342
0.34816	298.22218
0.34121	298.46125
0.34804	298.70065
0.3411	298.94038
0.34331	299.18043
0.35119	299.42082
0.35763	299.66152
0.3576	299.90256

