
-0.00275	190.0132
-2.50E-05	190.12428
-0.00148	190.23546
-0.00578	190.34676
-0.00672	190.45817
-0.00516	190.56968
-0.00422	190.68131
-0.00351	190.79305
-0.00296	190.9049
-4.63E-04	191.01685
-0.00325	191.12892
-0.00306	191.24111
-9.71E-04	191.3534
-0.00556	191.4658
-0.00217	191.57832
-0.00588	191.69094
-0.00227	191.80368
-1.48E-04	191.91653
2.24E-04	192.0295
-8.00E-04	192.14257
-0.00144	192.25576
-0.00163	192.36906
-0.00351	192.48248
-0.0023	192.596
0.00123	192.70964
-0.002	192.8234
7.13E-04	192.93726
-3.21E-04	193.05124
-0.00148	193.16534
-0.00399	193.27955
-0.00538	193.39387
-0.00346	193.50831
-0.00142	193.62286
-0.00188	193.73753
-0.00399	193.85231
-0.00551	193.9672
-0.00375	194.08221
-0.00158	194.19734
-0.00297	194.31258
-0.0047	194.42794
-0.00478	194.54342
-0.00744	194.65901
-0.00504	194.77471
-0.00178	194.89053
0.00294	195.00647
-0.00125	195.12253
-0.0062	195.2387
-0.00617	195.35499
-0.0014	195.4714
-3.62E-04	195.58792
-0.0019	195.70456
-0.00309	195.82132
-8.10E-04	195.9382
3.36E-04	196.0552
-0.00172	196.17231
-0.00177	196.28954
-0.00151	196.40689
-0.00203	196.52436
-9.30E-04	196.64195
-0.00207	196.75966
-0.00381	196.87748
-0.00284	196.99543
-0.00209	197.11349
0.00191	197.23168
5.01E-04	197.34999
0.00281	197.46841
-0.00256	197.58696
5.78E-04	197.70562
-2.45E-04	197.82441
-0.0012	197.94332
-0.00197	198.06235
-0.00253	198.1815
-4.72E-04	198.30077
2.74E-04	198.42016
0.00233	198.53968
-0.00103	198.65932
4.06E-04	198.77907
-0.00155	198.89896
-0.00109	199.01896
-0.00124	199.13909
7.06E-04	199.25934
-0.00129	199.37971
-0.00196	199.5002
-0.00308	199.62082
-0.00352	199.74156
-8.46E-04	199.86243
1.61E-04	199.98342
6.62E-04	200.10453
-0.00181	200.22577
-0.00112	200.34714
-0.00209	200.46862
-0.00205	200.59024
1.44E-04	200.71197
-0.00384	200.83384
-0.00318	200.95582
-0.00684	201.07794
-0.00658	201.20018
-0.00482	201.32254
-0.00555	201.44503
-0.01006	201.56765
-0.00813	201.6904
-0.00742	201.81327
-0.00423	201.93626
-0.00727	202.05939
-0.00615	202.18264
-0.00344	202.30602
-0.00369	202.42953
-0.00537	202.55317
-0.00611	202.67693
-0.00531	202.80082
-0.01053	202.92484
-0.0064	203.04899
-0.01066	203.17327
-0.00923	203.29767
-0.00941	203.42221
-0.00864	203.54687
-0.00393	203.67167
-0.00552	203.79659
-9.20E-04	203.92165
-0.00159	204.04683
0.00256	204.17215
0.00181	204.29759
3.53E-04	204.42317
-0.00369	204.54888
-0.00396	204.67471
-0.00448	204.80068
-0.00505	204.92678
7.19E-04	205.05302
-8.73E-04	205.17938
-0.00182	205.30588
-0.00376	205.43251
-0.00269	205.55927
-0.00478	205.68617
-0.0022	205.81319
-0.00194	205.94035
-0.00261	206.06765
-0.00482	206.19508
-0.00646	206.32264
-0.00748	206.45033
-0.00158	206.57816
-0.00612	206.70613
-0.00647	206.83423
-0.00753	206.96246
-0.00989	207.09083
-0.00518	207.21933
-0.00675	207.34797
-0.00812	207.47674
-0.00379	207.60566
-0.0062	207.7347
-0.00269	207.86388
-0.00392	207.9932
-0.00511	208.12266
-0.00778	208.25225
-0.00844	208.38198
-0.01076	208.51185
-0.00684	208.64185
-0.00816	208.77199
-0.00287	208.90227
-0.00562	209.03269
-0.00483	209.16325
-0.0035	209.29394
-0.0054	209.42478
0.00316	209.55575
0.00257	209.68686
-0.00298	209.81811
-0.00756	209.9495
-0.00196	210.08103
-6.70E-05	210.2127
-0.00228	210.34451
-0.0037	210.47646
-0.00562	210.60856
-0.00393	210.74079
-0.00286	210.87316
2.10E-04	211.00568
-0.00269	211.13833
-0.00703	211.27113
-0.00161	211.40407
0.00168	211.53716
-0.00181	211.67038
0.00292	211.80375
0.00179	211.93726
0.00349	212.07091
0.00246	212.20471
0.0026	212.33865
-0.00108	212.47274
-3.67E-04	212.60696
0.00134	212.74134
-2.50E-05	212.87585
3.45E-04	213.01051
0.00155	213.14532
0.00541	213.28027
0.00808	213.41537
0.00874	213.55061
0.01196	213.686
0.01297	213.82153
0.01267	213.95721
0.01048	214.09304
0.01531	214.22901
0.01453	214.36513
0.011	214.5014
0.00792	214.63782
0.00903	214.77438
0.00889	214.91109
-0.00267	215.04795
-0.00381	215.18496
-0.00215	215.32211
9.35E-04	215.45942
-0.00324	215.59687
-0.00853	215.73447
-0.00465	215.87222
-9.57E-04	216.01012
-0.0037	216.14818
-0.00679	216.28638
-0.00615	216.42473
-0.00202	216.56323
-0.00113	216.70189
-0.00146	216.84069
-0.00146	216.97965
-9.99E-04	217.11875
-0.00345	217.25801
-0.00256	217.39743
-0.00199	217.53699
-0.00164	217.67671
4.18E-04	217.81658
-0.00101	217.9566
-7.59E-04	218.09677
0.00125	218.2371
-0.00238	218.37759
-5.48E-04	218.51822
2.20E-04	218.65901
-0.00129	218.79996
-5.87E-04	218.94106
-4.64E-04	219.08232
3.24E-04	219.22373
-0.00325	219.36529
-0.00308	219.50702
-0.00323	219.64889
4.15E-04	219.79093
0.0011	219.93312
-0.00186	220.07547

