0.02152	262.93514
0.0235	263.12866
0.02767	263.32242
0.02452	263.51641
0.01733	263.71065
0.00611	263.90513
0.01307	264.09985
0.00783	264.29482
0.0122	264.49002
0.01563	264.68547
0.02579	264.88116
0.02485	265.0771
0.02303	265.27328
0.0118	265.46971
0.01227	265.66638
0.00624	265.86329
0.01834	266.06045
0.02137	266.25786
0.02634	266.45552
0.02681	266.65342
0.0219	266.85157
0.01232	267.04997
0.00823	267.24862
0.01727	267.44751
0.01204	267.64666
0.00976	267.84606
0.01993	268.0457
0.02404	268.2456
0.01537	268.44575
0.02042	268.64615
0.01806	268.84681
0.01103	269.04771
0.00936	269.24887
0.00674	269.45028
0.01632	269.65195
0.0282	269.85387
0.02543	270.05605
0.01697	270.25848
0.00658	270.46117
0.00903	270.66412
0.01533	270.86732
0.01325	271.07078
0.02181	271.2745
0.02238	271.47847
0.01398	271.68271
0.01954	271.8872
0.01755	272.09196
0.01489	272.29697
0.00828	272.50225
0.01802	272.70779
0.02061	272.91358
0.02901	273.11964
0.02257	273.32597
0.01731	273.53255
0.01103	273.7394
0.01098	273.94652
0.00559	274.1539
0.0083	274.36154
0.01564	274.56945
0.02484	274.77763
0.03165	274.98607
0.02785	275.19478
0.01974	275.40376
0.02008	275.613
0.01461	275.82251
0.0103	276.0323
0.01842	276.24235
0.0219	276.45267
0.02063	276.66326
0.00768	276.87413
0.00431	277.08526
0.00834	277.29667
0.01114	277.50835
0.0117	277.72031
0.01205	277.93253
0.0122	278.14503
0.02291	278.35781
0.01905	278.57086
0.01837	278.78419
0.01918	278.99779
0.01744	279.21167
0.01881	279.42583
0.02216	279.64026
0.01914	279.85498
0.02318	280.06997
0.01498	280.28524
0.01436	280.50079
0.01395	280.71662
0.02022	280.93273
0.0231	281.14912
0.02425	281.3658
0.02933	281.58276
0.03318	281.8
0.0246	282.01752
0.01309	282.23533
0.01816	282.45342
0.01581	282.6718
0.02703	282.89047
0.03703	283.10942
0.03892	283.32865
0.03505	283.54818
0.0301	283.76799
0.02637	283.98809
0.03856	284.20848
0.06336	284.42916
0.14719	284.65013
0.31411	284.87139
0.46472	285.09294
0.47641	285.31478
0.3907	285.53691
0.28291	285.75934
0.18113	285.98206
0.12306	286.20508
0.10462	286.42839
0.09572	286.65199
0.13732	286.87589
0.17945	287.10009
0.17627	287.32458
0.14668	287.54937
0.1697	287.77446
0.1869	287.99985
0.1875	288.22553
0.20065	288.45152
0.25867	288.6778
0.29481	288.90439
0.30569	289.13128
0.28526	289.35847
0.26236	289.58596
0.25036	289.81375
0.25011	290.04185
0.27804	290.27025
0.28462	290.49896
0.28364	290.72797
0.28813	290.95729
0.29005	291.18692
0.3035	291.41685
0.30875	291.64709
0.31903	291.87764
0.32168	292.1085
0.34214	292.33967
0.38336	292.57115
0.39255	292.80294
0.42464	293.03504
0.44598	293.26745
0.44495	293.50017
0.45664	293.73321
0.4526	293.96656
0.44372	294.20023
0.4185	294.43421
0.4025	294.66851
0.40202	294.90312
0.38487	295.13805
0.37556	295.3733
0.36161	295.60887
0.3775	295.84475
0.36982	296.08096
0.37389	296.31748
0.38425	296.55433
0.37863	296.79149
0.37659	297.02898
0.38449	297.26679
0.36982	297.50493
0.38294	297.74338
0.39079	297.98217
0.40294	298.22127
0.3935	298.46071
0.39514	298.70047
0.39738	298.94055
0.40515	299.18097
0.40458	299.42171
0.4106	299.66278
0.42169	299.90418
0.42259	300.14591
0.40729	300.38798
0.4068	300.63037

